species,date,geartype,sex,inches,pounds,mm,grams,age,agestruct
BG,4/15/1999,BOOM SHOCKER,NA,6,0.158,152,72,NA,NA
BG,4/5/1999,FYKE NET,NA,6,0.174,152,79,NA,NA
BG,4/28/1999,BOOM SHOCKER,NA,6,0.178,152,81,NA,NA
BG,4/5/1999,FYKE NET,NA,6,0.187,152,85,NA,NA
BG,3/31/1999,FYKE NET,NA,6,NA,152,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,6,NA,152,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,6,NA,152,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,6,NA,152,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,6,NA,152,NA,NA,NA
BG,4/15/1999,BOOM SHOCKER,NA,6,NA,152,NA,NA,NA
BG,4/15/1999,BOOM SHOCKER,NA,6.1,0.134,155,61,NA,NA
BG,4/15/1999,BOOM SHOCKER,NA,6.1,0.139,155,63,NA,NA
BG,4/6/1999,FYKE NET,NA,6.1,0.145,155,66,4,SCALE
BG,4/7/1999,FYKE NET,NA,6.1,0.158,155,72,5,SCALE
BG,4/28/1999,BOOM SHOCKER,NA,6.1,0.163,155,74,NA,NA
BG,4/28/1999,BOOM SHOCKER,NA,6.1,0.165,155,75,NA,NA
BG,4/5/1999,FYKE NET,NA,6.1,0.187,155,85,NA,NA
BG,4/1/1999,FYKE NET,NA,6.1,NA,155,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,6.1,NA,155,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,6.1,NA,155,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,6.1,NA,155,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,6.1,NA,155,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,6.1,NA,155,NA,NA,NA
BG,4/15/1999,BOOM SHOCKER,NA,6.2,0.139,157,63,NA,NA
BG,4/1/1999,FYKE NET,NA,6.2,0.143,157,65,4,SCALE
BG,4/1/1999,FYKE NET,NA,6.2,0.145,157,66,NA,NA
BG,4/1/1999,FYKE NET,NA,6.2,0.147,157,67,4,NA
BG,4/2/1999,FYKE NET,NA,6.2,0.15,157,68,8,SCALE
BG,4/6/1999,FYKE NET,NA,6.2,0.154,157,70,NA,NA
BG,4/2/1999,FYKE NET,NA,6.2,0.161,157,73,7,SCALE
BG,3/31/1999,FYKE NET,NA,6.2,NA,157,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,6.2,NA,157,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,6.2,NA,157,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,6.2,NA,157,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,6.3,0.163,160,74,5,SCALE
BG,4/15/1999,BOOM SHOCKER,NA,6.3,0.169,160,77,NA,NA
BG,4/6/1999,FYKE NET,NA,6.3,0.172,160,78,4,SCALE
BG,4/2/1999,FYKE NET,NA,6.3,0.174,160,79,3,SCALE
BG,4/15/1999,BOOM SHOCKER,NA,6.3,0.174,160,79,NA,NA
BG,3/31/1999,FYKE NET,NA,6.3,NA,160,NA,NA,NA
BG,3/31/1999,FYKE NET,NA,6.3,NA,160,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,6.3,NA,160,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,6.3,NA,160,NA,NA,NA
BG,4/15/1999,BOOM SHOCKER,NA,6.3,NA,160,NA,NA,NA
BG,4/15/1999,BOOM SHOCKER,NA,6.4,0.145,163,66,NA,NA
BG,4/2/1999,FYKE NET,NA,6.4,0.165,163,75,4,SCALE
BG,4/15/1999,BOOM SHOCKER,NA,6.4,0.167,163,76,NA,NA
BG,4/15/1999,BOOM SHOCKER,NA,6.4,0.169,163,77,NA,NA
BG,4/7/1999,FYKE NET,NA,6.4,0.172,163,78,4,SCALE
BG,3/31/1999,FYKE NET,NA,6.4,0.18,163,82,NA,NA
BG,4/7/1999,FYKE NET,NA,6.4,0.183,163,83,4,SCALE
BG,4/6/1999,FYKE NET,NA,6.4,0.185,163,84,NA,NA
BG,4/28/1999,BOOM SHOCKER,NA,6.4,0.187,163,85,NA,NA
BG,4/5/1999,FYKE NET,NA,6.4,0.2,163,91,NA,NA
BG,3/31/1999,FYKE NET,NA,6.4,0.202,163,92,4,SCALE
BG,4/5/1999,FYKE NET,NA,6.4,0.216,163,98,NA,NA
BG,3/31/1999,FYKE NET,NA,6.4,NA,163,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,6.4,NA,163,NA,NA,NA
BG,4/15/1999,BOOM SHOCKER,NA,6.4,NA,163,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,6.5,0.156,165,71,4,SCALE
BG,4/2/1999,FYKE NET,NA,6.5,0.165,165,75,4,SCALE
BG,4/2/1999,FYKE NET,NA,6.5,0.178,165,81,4,SCALE
BG,4/7/1999,FYKE NET,NA,6.5,0.18,165,82,NA,NA
BG,3/31/1999,FYKE NET,NA,6.5,0.183,165,83,NA,NA
BG,4/15/1999,BOOM SHOCKER,NA,6.5,0.183,165,83,NA,NA
BG,3/31/1999,FYKE NET,NA,6.5,0.185,165,84,4,SCALE
BG,4/2/1999,FYKE NET,NA,6.5,0.187,165,85,4,SCALE
BG,4/5/1999,FYKE NET,NA,6.5,0.2,165,91,NA,NA
BG,4/28/1999,BOOM SHOCKER,NA,6.5,0.207,165,94,NA,NA
BG,4/1/1999,FYKE NET,NA,6.5,0.233,165,106,5,SCALE
BG,3/31/1999,FYKE NET,NA,6.5,NA,165,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,6.5,NA,165,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,6.5,NA,165,NA,NA,NA
BG,4/15/1999,BOOM SHOCKER,NA,6.6,0.154,168,70,NA,NA
BG,4/15/1999,BOOM SHOCKER,NA,6.6,0.178,168,81,NA,NA
BG,4/15/1999,BOOM SHOCKER,NA,6.6,0.18,168,82,NA,NA
BG,4/5/1999,FYKE NET,NA,6.6,0.185,168,84,NA,NA
BG,4/7/1999,FYKE NET,NA,6.6,0.189,168,86,NA,NA
BG,4/1/1999,FYKE NET,NA,6.6,0.191,168,87,4,NA
BG,4/2/1999,FYKE NET,NA,6.6,0.196,168,89,4,SCALE
BG,4/7/1999,FYKE NET,NA,6.6,0.196,168,89,NA,NA
BG,4/7/1999,FYKE NET,NA,6.6,0.196,168,89,NA,NA
BG,4/5/1999,FYKE NET,NA,6.6,0.2,168,91,NA,NA
BG,4/1/1999,FYKE NET,NA,6.6,0.207,168,94,3,SCALE
BG,3/31/1999,FYKE NET,NA,6.6,0.211,168,96,3,SCALE
BG,4/7/1999,FYKE NET,NA,6.6,0.222,168,101,NA,NA
BG,3/31/1999,FYKE NET,NA,6.6,NA,168,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,6.6,NA,168,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,6.6,NA,168,NA,NA,NA
BG,3/31/1999,FYKE NET,NA,6.7,0.176,170,80,NA,NA
BG,4/1/1999,FYKE NET,NA,6.7,0.176,170,80,4,NA
BG,4/5/1999,FYKE NET,NA,6.7,0.178,170,81,NA,NA
BG,4/2/1999,FYKE NET,NA,6.7,0.18,170,82,3,SCALE
BG,4/1/1999,FYKE NET,NA,6.7,0.189,170,86,3,SCALE
BG,4/7/1999,FYKE NET,NA,6.7,0.189,170,86,NA,NA
BG,4/1/1999,FYKE NET,NA,6.7,0.191,170,87,4,SCALE
BG,4/1/1999,FYKE NET,NA,6.7,0.196,170,89,4,SCALE
BG,4/2/1999,FYKE NET,NA,6.7,0.196,170,89,4,SCALE
BG,4/1/1999,FYKE NET,NA,6.7,0.202,170,92,4,SCALE
BG,4/15/1999,BOOM SHOCKER,NA,6.7,0.202,170,92,NA,NA
BG,4/1/1999,FYKE NET,NA,6.7,0.207,170,94,6,SCALE
BG,4/2/1999,FYKE NET,NA,6.7,0.209,170,95,4,SCALE
BG,4/15/1999,BOOM SHOCKER,NA,6.7,0.213,170,97,NA,NA
BG,4/5/1999,FYKE NET,NA,6.7,0.235,170,107,NA,NA
BG,4/5/1999,FYKE NET,NA,6.7,0.242,170,110,NA,NA
BG,3/31/1999,FYKE NET,NA,6.7,NA,170,NA,NA,NA
BG,3/31/1999,FYKE NET,NA,6.7,NA,170,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,6.7,NA,170,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,6.7,NA,170,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,6.7,NA,170,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,6.7,NA,170,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,6.7,NA,170,NA,NA,NA
BG,4/15/1999,BOOM SHOCKER,NA,6.7,NA,170,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,6.8,0.196,173,89,4,SCALE
BG,4/15/1999,BOOM SHOCKER,NA,6.8,0.205,173,93,NA,NA
BG,3/31/1999,FYKE NET,NA,6.8,0.207,173,94,NA,NA
BG,4/2/1999,FYKE NET,NA,6.8,0.207,173,94,4,SCALE
BG,4/1/1999,FYKE NET,NA,6.8,0.209,173,95,4,SCALE
BG,3/31/1999,FYKE NET,NA,6.8,0.211,173,96,NA,NA
BG,4/1/1999,FYKE NET,NA,6.8,0.211,173,96,4,SCALE
BG,4/2/1999,FYKE NET,NA,6.8,0.213,173,97,4,SCALE
BG,4/5/1999,FYKE NET,NA,6.8,0.213,173,97,NA,NA
BG,4/5/1999,FYKE NET,NA,6.8,0.213,173,97,NA,NA
BG,4/7/1999,FYKE NET,NA,6.8,0.213,173,97,NA,NA
BG,4/7/1999,FYKE NET,NA,6.8,0.224,173,102,NA,NA
BG,3/31/1999,FYKE NET,NA,6.8,NA,173,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,6.8,NA,173,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,6.8,NA,173,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,6.8,NA,173,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,6.9,0.198,175,90,4,SCALE
BG,4/1/1999,FYKE NET,NA,6.9,0.205,175,93,4,SCALE
BG,4/1/1999,FYKE NET,NA,6.9,0.207,175,94,4,SCALE
BG,4/2/1999,FYKE NET,NA,6.9,0.216,175,98,4,SCALE
BG,4/2/1999,FYKE NET,NA,6.9,0.216,175,98,6,SCALE
BG,4/1/1999,FYKE NET,NA,6.9,0.224,175,102,4,SCALE
BG,4/7/1999,FYKE NET,NA,6.9,0.224,175,102,NA,NA
BG,4/15/1999,BOOM SHOCKER,NA,6.9,0.227,175,103,NA,NA
BG,4/5/1999,FYKE NET,NA,6.9,0.229,175,104,NA,NA
BG,4/15/1999,BOOM SHOCKER,NA,6.9,0.242,175,110,NA,NA
BG,4/5/1999,FYKE NET,NA,6.9,0.26,175,118,NA,NA
BG,4/5/1999,FYKE NET,NA,6.9,0.262,175,119,NA,NA
BG,3/31/1999,FYKE NET,NA,6.9,NA,175,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,6.9,NA,175,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,6.9,NA,175,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,6.9,NA,175,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,6.9,NA,175,NA,NA,NA
BG,4/15/1999,BOOM SHOCKER,NA,6.9,NA,175,NA,NA,NA
BG,3/31/1999,FYKE NET,NA,7,0.207,178,94,5,SCALE
BG,4/1/1999,FYKE NET,NA,7,0.213,178,97,4,SCALE
BG,4/15/1999,BOOM SHOCKER,NA,7,0.227,178,103,NA,NA
BG,4/28/1999,BOOM SHOCKER,NA,7,0.227,178,103,NA,NA
BG,4/15/1999,BOOM SHOCKER,NA,7,0.235,178,107,NA,NA
BG,4/2/1999,FYKE NET,NA,7,0.24,178,109,4,SCALE
BG,4/28/1999,BOOM SHOCKER,NA,7,0.24,178,109,NA,NA
BG,4/2/1999,FYKE NET,NA,7,0.242,178,110,NA,NA
BG,4/1/1999,FYKE NET,NA,7,0.255,178,116,5,SCALE
BG,4/28/1999,BOOM SHOCKER,NA,7,0.266,178,121,NA,NA
BG,4/28/1999,BOOM SHOCKER,NA,7,0.273,178,124,NA,NA
BG,3/31/1999,FYKE NET,NA,7,NA,178,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,7.1,0.222,180,101,7,SCALE
BG,4/1/1999,FYKE NET,NA,7.1,0.224,180,102,4,SCALE
BG,4/2/1999,FYKE NET,NA,7.1,0.24,180,109,4,SCALE
BG,4/1/1999,FYKE NET,NA,7.1,0.244,180,111,4,SCALE
BG,3/31/1999,FYKE NET,NA,7.1,0.246,180,112,5,SCALE
BG,4/2/1999,FYKE NET,NA,7.1,0.251,180,114,5,SCALE
BG,4/7/1999,FYKE NET,NA,7.1,0.26,180,118,NA,NA
BG,4/2/1999,FYKE NET,NA,7.1,0.282,180,128,4,SCALE
BG,4/1/1999,FYKE NET,NA,7.1,NA,180,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.1,NA,180,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.1,NA,180,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.1,NA,180,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,7.1,NA,180,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,7.1,NA,180,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,7.1,NA,180,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.2,0.231,183,105,4,SCALE
BG,4/1/1999,FYKE NET,NA,7.2,0.249,183,113,4,SCALE
BG,4/1/1999,FYKE NET,NA,7.2,0.264,183,120,NA,NA
BG,4/28/1999,BOOM SHOCKER,NA,7.2,0.264,183,120,NA,NA
BG,4/6/1999,FYKE NET,NA,7.2,0.268,183,122,NA,NA
BG,4/5/1999,FYKE NET,NA,7.2,0.271,183,123,NA,NA
BG,4/1/1999,FYKE NET,NA,7.2,0.275,183,125,4,SCALE
BG,4/15/1999,BOOM SHOCKER,NA,7.2,0.279,183,127,NA,NA
BG,4/7/1999,FYKE NET,NA,7.2,0.295,183,134,NA,NA
BG,4/6/1999,FYKE NET,NA,7.2,0.297,183,135,NA,NA
BG,4/28/1999,BOOM SHOCKER,NA,7.2,0.308,183,140,NA,NA
BG,4/1/1999,FYKE NET,NA,7.2,NA,183,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.2,NA,183,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.2,NA,183,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.2,NA,183,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.2,NA,183,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,7.2,NA,183,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,7.3,0.227,185,103,7,SCALE
BG,4/15/1999,BOOM SHOCKER,NA,7.3,0.24,185,109,NA,NA
BG,4/15/1999,BOOM SHOCKER,NA,7.3,0.246,185,112,NA,NA
BG,4/2/1999,FYKE NET,NA,7.3,0.277,185,126,4,SCALE
BG,4/2/1999,FYKE NET,NA,7.3,0.288,185,131,4,SCALE
BG,4/5/1999,FYKE NET,NA,7.3,0.297,185,135,NA,NA
BG,4/28/1999,BOOM SHOCKER,NA,7.3,0.306,185,139,NA,NA
BG,4/5/1999,FYKE NET,NA,7.3,0.317,185,144,NA,NA
BG,3/31/1999,FYKE NET,NA,7.3,NA,185,NA,NA,NA
BG,3/31/1999,FYKE NET,NA,7.3,NA,185,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.3,NA,185,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.3,NA,185,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.3,NA,185,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.3,NA,185,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.3,NA,185,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.3,NA,185,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.3,NA,185,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,7.3,NA,185,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,7.3,NA,185,NA,NA,NA
BG,4/15/1999,BOOM SHOCKER,NA,7.3,NA,185,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.4,0.246,188,112,4,SCALE
BG,4/2/1999,FYKE NET,NA,7.4,0.273,188,124,5,SCALE
BG,4/15/1999,BOOM SHOCKER,NA,7.4,0.273,188,124,NA,NA
BG,4/7/1999,FYKE NET,NA,7.4,0.282,188,128,NA,NA
BG,4/1/1999,FYKE NET,NA,7.4,0.284,188,129,4,SCALE
BG,4/5/1999,FYKE NET,NA,7.4,0.284,188,129,NA,NA
BG,4/7/1999,FYKE NET,NA,7.4,0.284,188,129,NA,NA
BG,3/31/1999,FYKE NET,NA,7.4,0.286,188,130,5,SCALE
BG,4/7/1999,FYKE NET,NA,7.4,0.293,188,133,NA,NA
BG,4/2/1999,FYKE NET,NA,7.4,0.295,188,134,4,SCALE
BG,4/6/1999,FYKE NET,NA,7.4,0.306,188,139,NA,NA
BG,4/5/1999,FYKE NET,NA,7.4,0.308,188,140,NA,NA
BG,3/31/1999,FYKE NET,NA,7.4,NA,188,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.4,NA,188,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.4,NA,188,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.4,NA,188,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.4,NA,188,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.4,NA,188,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.4,NA,188,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,7.4,NA,188,NA,NA,NA
BG,3/31/1999,FYKE NET,NA,7.5,0.273,191,124,6,SCALE
BG,4/2/1999,FYKE NET,NA,7.5,0.295,191,134,NA,NA
BG,4/5/1999,FYKE NET,NA,7.5,0.297,191,135,NA,NA
BG,4/6/1999,FYKE NET,NA,7.5,0.299,191,136,NA,NA
BG,4/28/1999,BOOM SHOCKER,NA,7.5,0.306,191,139,NA,NA
BG,4/6/1999,FYKE NET,NA,7.5,0.312,191,142,NA,NA
BG,4/28/1999,BOOM SHOCKER,NA,7.5,0.326,191,148,NA,NA
BG,4/1/1999,FYKE NET,NA,7.5,0.332,191,151,5,SCALE
BG,4/1/1999,FYKE NET,NA,7.5,NA,191,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.5,NA,191,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.5,NA,191,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.5,NA,191,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,7.5,NA,191,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,7.5,NA,191,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.57,NA,192,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,7.6,0.29,193,132,NA,NA
BG,3/31/1999,FYKE NET,NA,7.6,0.295,193,134,6,SCALE
BG,4/1/1999,FYKE NET,NA,7.6,0.295,193,134,7,NA
BG,3/31/1999,FYKE NET,NA,7.6,0.297,193,135,5,SCALE
BG,4/1/1999,FYKE NET,NA,7.6,0.308,193,140,8,SCALE
BG,3/31/1999,FYKE NET,NA,7.6,0.317,193,144,5,SCALE
BG,4/6/1999,FYKE NET,NA,7.6,0.323,193,147,NA,NA
BG,4/7/1999,FYKE NET,NA,7.6,0.326,193,148,NA,NA
BG,4/6/1999,FYKE NET,NA,7.6,0.339,193,154,NA,NA
BG,3/31/1999,FYKE NET,NA,7.6,NA,193,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.6,NA,193,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.6,NA,193,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.6,NA,193,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.6,NA,193,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.6,NA,193,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,7.6,NA,193,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,7.6,NA,193,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,7.6,NA,193,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,7.6,NA,193,NA,NA,NA
BG,4/15/1999,BOOM SHOCKER,NA,7.7,0.246,196,112,NA,NA
BG,4/6/1999,FYKE NET,NA,7.7,0.297,196,135,NA,NA
BG,4/15/1999,BOOM SHOCKER,NA,7.7,0.297,196,135,NA,NA
BG,3/31/1999,FYKE NET,NA,7.7,0.304,196,138,6,SCALE
BG,3/31/1999,FYKE NET,NA,7.7,0.31,196,141,6,SCALE
BG,4/1/1999,FYKE NET,NA,7.7,0.312,196,142,NA,NA
BG,3/31/1999,FYKE NET,NA,7.7,0.326,196,148,8,SCALE
BG,4/6/1999,FYKE NET,NA,7.7,0.337,196,153,NA,NA
BG,3/31/1999,FYKE NET,NA,7.7,0.339,196,154,4,SCALE
BG,4/15/1999,BOOM SHOCKER,NA,7.7,0.341,196,155,NA,NA
BG,3/31/1999,FYKE NET,NA,7.7,0.381,196,173,5,SCALE
BG,4/1/1999,FYKE NET,NA,7.7,NA,196,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.7,NA,196,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,7.7,NA,196,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,7.7,NA,196,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,7.7,NA,196,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.8,0.306,198,139,6,SCALE
BG,4/6/1999,FYKE NET,NA,7.8,0.317,198,144,NA,NA
BG,3/31/1999,FYKE NET,NA,7.8,0.326,198,148,6,SCALE
BG,3/31/1999,FYKE NET,NA,7.8,0.332,198,151,4,SCALE
BG,4/6/1999,FYKE NET,NA,7.8,0.332,198,151,NA,NA
BG,4/1/1999,FYKE NET,NA,7.8,0.339,198,154,5,SCALE
BG,4/1/1999,FYKE NET,NA,7.8,0.354,198,161,6,SCALE
BG,4/6/1999,FYKE NET,NA,7.8,0.354,198,161,NA,NA
BG,4/7/1999,FYKE NET,NA,7.8,0.363,198,165,NA,NA
BG,4/2/1999,FYKE NET,NA,7.8,0.378,198,172,NA,NA
BG,3/31/1999,FYKE NET,NA,7.8,NA,198,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.8,NA,198,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.8,NA,198,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.8,NA,198,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.8,NA,198,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.8,NA,198,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.8,NA,198,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,7.8,NA,198,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,7.8,NA,198,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.9,0.308,201,140,5,NA
BG,3/31/1999,FYKE NET,NA,7.9,0.339,201,154,8,SCALE
BG,4/2/1999,FYKE NET,NA,7.9,0.348,201,158,NA,NA
BG,4/1/1999,FYKE NET,NA,7.9,0.359,201,163,5,SCALE
BG,4/6/1999,FYKE NET,NA,7.9,0.359,201,163,NA,NA
BG,4/15/1999,BOOM SHOCKER,NA,7.9,0.4,201,182,NA,NA
BG,4/1/1999,FYKE NET,NA,7.9,NA,201,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.9,NA,201,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.9,NA,201,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.9,NA,201,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,7.9,NA,201,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,7.9,NA,201,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,7.9,NA,201,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,7.9,NA,201,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,7.9,NA,201,NA,NA,NA
BG,4/6/1999,FYKE NET,NA,7.9,NA,201,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,8,0.326,203,148,5,NA
BG,4/1/1999,FYKE NET,NA,8,0.35,203,159,8,NA
BG,4/1/1999,FYKE NET,NA,8,0.359,203,163,7,SCALE
BG,4/7/1999,FYKE NET,NA,8,0.359,203,163,NA,NA
BG,3/31/1999,FYKE NET,NA,8,0.361,203,164,7,SCALE
BG,4/7/1999,FYKE NET,NA,8,0.385,203,175,NA,NA
BG,4/2/1999,FYKE NET,NA,8,0.4,203,182,NA,NA
BG,4/1/1999,FYKE NET,NA,8,NA,203,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,8,NA,203,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,8,NA,203,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,8,NA,203,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8,NA,203,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8,NA,203,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8,NA,203,NA,NA,NA
BG,4/15/1999,BOOM SHOCKER,NA,8,NA,203,NA,NA,NA
BG,4/7/1999,FYKE NET,NA,8.1,0.339,206,154,NA,NA
BG,4/1/1999,FYKE NET,NA,8.1,0.359,206,163,NA,NA
BG,4/1/1999,FYKE NET,NA,8.1,0.374,206,170,8,SCALE
BG,4/7/1999,FYKE NET,NA,8.1,0.387,206,176,NA,NA
BG,4/5/1999,FYKE NET,NA,8.1,0.389,206,177,NA,NA
BG,4/1/1999,FYKE NET,NA,8.1,0.411,206,187,7,SCALE
BG,4/7/1999,FYKE NET,NA,8.1,0.416,206,189,NA,NA
BG,4/2/1999,FYKE NET,NA,8.1,0.425,206,193,NA,NA
BG,3/31/1999,FYKE NET,NA,8.1,0.427,206,194,7,SCALE
BG,4/1/1999,FYKE NET,NA,8.1,NA,206,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,8.1,NA,206,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,8.1,NA,206,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,8.1,NA,206,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,8.1,NA,206,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8.1,NA,206,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8.1,NA,206,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8.1,NA,206,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8.1,NA,206,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8.1,NA,206,NA,NA,NA
BG,4/15/1999,BOOM SHOCKER,NA,8.1,NA,206,NA,NA,NA
BG,3/31/1999,FYKE NET,NA,8.2,0.392,208,178,8,SCALE
BG,4/6/1999,FYKE NET,NA,8.2,0.394,208,179,NA,NA
BG,3/31/1999,FYKE NET,NA,8.2,0.396,208,180,5,SCALE
BG,4/2/1999,FYKE NET,NA,8.2,0.396,208,180,NA,NA
BG,4/1/1999,FYKE NET,NA,8.2,0.416,208,189,9,SCALE
BG,3/31/1999,FYKE NET,NA,8.2,0.42,208,191,5,SCALE
BG,4/28/1999,BOOM SHOCKER,NA,8.2,0.436,208,198,NA,NA
BG,4/1/1999,FYKE NET,NA,8.2,0.464,208,211,6,SCALE
BG,4/5/1999,FYKE NET,NA,8.2,0.466,208,212,NA,NA
BG,3/31/1999,FYKE NET,NA,8.2,NA,208,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,8.2,NA,208,NA,NA,NA
