species,lake,yearcap,fishID,agecap,lencap,radcap,rad1,rad2,rad3,rad4,rad5,rad6,rad7,rad8,rad9,rad10
YEP,Lake Sarah,1998,12,3,265,5.05726,1.35896,3.53537,4.72694,5.05726,,,,,,
YEP,Lake Sarah,1998,5,3,272,4.77343,1.20258,3.12553,4.3864,4.77343,,,,,,
YEP,Lake Sarah,1998,31,4,267,4.95944,0.76275,2.267,4.3437,4.7837,4.95944,,,,,
YEP,Lake Sarah,1998,6,4,275,4.89682,0.87275,2.53538,4.13531,4.60925,4.89682,,,,,
YEP,Lake Sarah,1998,3,4,276,5.37036,0.99475,3.23368,4.528,5.06993,5.37036,,,,,
YEP,Lake Sarah,1998,2,4,278,4.00063,0.68019,1.97733,3.22204,3.79098,4.00063,,,,,
YEP,Lake Sarah,1998,7,4,279,4.72472,0.83677,2.7182,4.04291,4.49397,4.72472,,,,,
YEP,Lake Sarah,1998,36,4,280,5.66035,0.86786,2.93642,4.39469,5.40402,5.66035,,,,,
YEP,Lake Sarah,1998,8,4,282,4.9405,0.86099,2.75595,4.164,4.72445,4.9405,,,,,
YEP,Lake Sarah,1998,9,4,284,4.34791,0.86779,2.4416,3.70495,4.15762,4.34791,,,,,
YEP,Lake Sarah,1998,122,4,286,5.34041,1.13666,2.88116,4.55296,5.10963,5.34041,,,,,
YEP,Lake Sarah,1998,175,4,287,5.0018,1.11002,3.02129,4.36464,4.76258,5.0018,,,,,
WAE,Lake Shetek,1998,155,1,185,2.16537,1.30404,2.16537,,,,,,,,
WAE,Lake Shetek,1998,153,1,189,1.90345,1.14968,1.90345,,,,,,,,
WAE,Lake Shetek,1998,171,1,190,2.02356,1.20874,2.02356,,,,,,,,
WAE,Lake Shetek,1998,85,1,191,1.97064,1.10493,1.97064,,,,,,,,
WAE,Lake Shetek,1998,172,1,197,2.13231,1.26591,2.13231,,,,,,,,
WAE,Lake Shetek,1998,175,1,198,2.17807,1.21509,2.17807,,,,,,,,
WAE,Lake Shetek,1998,154,1,205,2.25266,1.3825,2.25266,,,,,,,,
WAE,Lake Shetek,1998,48,1,207,2.17705,1.20141,2.17705,,,,,,,,
WAE,Lake Shetek,1998,87,1,208,2.63417,1.72783,2.63417,,,,,,,,
WAE,Lake Shetek,1998,174,1,209,2.41936,1.44359,2.41936,,,,,,,,
WAE,Lake Shetek,1998,170,1,212,2.76029,1.90953,2.76029,,,,,,,,
WAE,Lake Shetek,1998,51,1,212,2.07021,1.11761,2.07021,,,,,,,,
WAE,Lake Shetek,1998,152,1,216,2.57393,1.82137,2.57393,,,,,,,,
WAE,Lake Shetek,1998,173,2,218,2.84905,1.11996,2.23947,2.84905,,,,,,,
WAE,Lake Shetek,1998,84,2,220,2.72641,1.15586,2.07243,2.72641,,,,,,,
WAE,Lake Shetek,1998,86,2,233,2.69452,1.12415,2.13801,2.69452,,,,,,,
WAE,Lake Shetek,1998,30,2,236,2.58234,0.98651,2.00449,2.58234,,,,,,,
WAE,Lake Shetek,1998,49,2,236,2.71431,0.82447,1.85544,2.71431,,,,,,,
WAE,Lake Shetek,1998,22,2,236,2.88751,1.06917,2.17842,2.88751,,,,,,,
WAE,Lake Shetek,1998,80,2,237,3.11806,1.0208,2.20809,3.11806,,,,,,,
WAE,Lake Shetek,1998,95,2,240,2.66494,0.83907,1.97507,2.66494,,,,,,,
WAE,Lake Shetek,1998,79,2,244,2.81132,1.05966,2.1067,2.81132,,,,,,,
WAE,Lake Shetek,1998,78,2,245,3.37608,1.21074,2.58032,3.37608,,,,,,,
WAE,Lake Shetek,1998,50,2,248,3.46218,1.06311,2.69847,3.46218,,,,,,,
WAE,Lake Shetek,1998,83,2,248,3.10157,1.03201,2.32727,3.10157,,,,,,,
WAE,Lake Shetek,1998,25,2,252,2.70727,0.84762,1.73794,2.70727,,,,,,,
WAE,Lake Shetek,1998,28,2,256,3.57573,1.18238,2.64105,3.57573,,,,,,,
WAE,Lake Shetek,1998,29,2,258,3.28374,1.07105,2.61665,3.28374,,,,,,,
WAE,Lake Shetek,1998,24,2,258,3.16044,1.41222,2.44096,3.16044,,,,,,,
WAE,Lake Shetek,1998,27,2,258,3.10102,1.16417,2.20577,3.10102,,,,,,,
WAE,Lake Shetek,1998,20,2,260,3.77211,1.34637,3.09669,3.77211,,,,,,,
WAE,Lake Shetek,1998,10,2,260,3.75923,1.82098,3.19624,3.75923,,,,,,,
WAE,Lake Shetek,1998,9,2,263,3.11188,1.16009,2.55486,3.11188,,,,,,,
WAE,Lake Shetek,1998,23,2,264,3.03425,0.98702,2.31445,3.03425,,,,,,,
WAE,Lake Shetek,1998,26,2,267,2.69256,1.16421,2.09161,2.69256,,,,,,,
WAE,Lake Shetek,1998,21,2,272,3.12015,1.60051,2.67154,3.12015,,,,,,,
WAE,Lake Shetek,1998,31,2,272,3.46327,1.46686,2.71585,3.46327,,,,,,,
WAE,Lake Shetek,1998,94,2,274,2.9275,1.07602,2.33268,2.9275,,,,,,,
WAE,Lake Shetek,1998,147,2,277,3.26403,1.21285,2.60163,3.26403,,,,,,,
WAE,Lake Shetek,1998,96,2,278,3.32344,1.74455,3.03964,3.32344,,,,,,,
WAE,Lake Shetek,1998,146,2,280,3.92672,1.49444,3.58149,3.92672,,,,,,,
WAE,Lake Shetek,1998,77,2,283,3.6074,1.45454,2.9365,3.6074,,,,,,,
WAE,Lake Shetek,1998,144,2,285,3.78461,1.59602,3.20888,3.78461,,,,,,,
WAE,Lake Shetek,1998,145,2,285,4.22331,1.88854,3.59367,4.22331,,,,,,,
WAE,Lake Shetek,1998,76,2,288,3.97346,1.85028,3.44196,3.97346,,,,,,,
WAE,Lake Shetek,1998,103,2,290,3.74736,1.89656,3.20924,3.74736,,,,,,,
WAE,Lake Shetek,1998,99,2,290,4.12669,1.88845,3.42985,4.12669,,,,,,,
WAE,Lake Shetek,1998,14,2,292,4.25244,1.69334,3.41208,4.25244,,,,,,,
WAE,Lake Shetek,1998,101,2,293,3.74482,2.05544,3.18997,3.74482,,,,,,,
WAE,Lake Shetek,1998,75,2,297,3.83338,1.53036,3.01214,3.83338,,,,,,,
WAE,Lake Shetek,1998,74,2,300,3.59007,1.72101,3.10538,3.59007,,,,,,,
WAE,Lake Shetek,1998,177,2,303,3.48429,1.08169,3.027,3.48429,,,,,,,
WAE,Lake Shetek,1998,97,2,309,3.789,1.85078,3.14767,3.789,,,,,,,
WAE,Lake Shetek,1998,178,2,309,4.23984,1.39075,3.42511,4.23984,,,,,,,
WAE,Lake Shetek,1998,13,2,312,3.92853,0.81108,3.21098,3.92853,,,,,,,
WAE,Lake Shetek,1998,11,2,314,3.83608,1.31039,3.48434,3.83608,,,,,,,
WAE,Lake Shetek,1998,69,2,317,4.05771,1.79091,3.13485,4.05771,,,,,,,
WAE,Lake Shetek,1998,102,2,320,4.35477,1.51513,3.58596,4.35477,,,,,,,
WAE,Lake Shetek,1998,100,2,320,3.98019,1.84597,3.29262,3.98019,,,,,,,
WAE,Lake Shetek,1998,143,2,329,3.75523,1.00119,3.30673,3.75523,,,,,,,
WAE,Lake Shetek,1998,8,2,336,4.18678,1.34927,3.25548,4.18678,,,,,,,
WAE,Lake Shetek,1998,142,2,337,4.00514,1.81839,3.25765,4.00514,,,,,,,
WAE,Lake Shetek,1998,12,2,345,4.12787,2.08136,3.60893,4.12787,,,,,,,
WAE,Lake Shetek,1998,98,2,347,4.27191,1.34824,3.70111,4.27191,,,,,,,
WAE,Lake Shetek,1998,106,2,362,4.62498,2.13149,3.89266,4.62498,,,,,,,
WAE,Lake Shetek,1998,181,2,364,4.29084,1.61081,3.64714,4.29084,,,,,,,
WAE,Lake Shetek,1998,93,2,367,3.74657,1.04151,3.2385,3.74657,,,,,,,
WAE,Lake Shetek,1998,182,2,373,5.11214,1.76551,4.2949,5.11214,,,,,,,
WAE,Lake Shetek,1998,180,2,379,5.21124,2.12938,4.44935,5.21124,,,,,,,
WAE,Lake Shetek,1998,7,2,383,4.88757,1.82061,4.07459,4.88757,,,,,,,
WAE,Lake Shetek,1998,105,2,393,4.86883,2.22254,4.21282,4.86883,,,,,,,
WAE,Lake Shetek,1998,66,3,416,5.24733,1.37594,3.87184,4.79014,5.24733,,,,,,
WAE,Lake Shetek,1998,5,3,421,5.79406,2.22943,4.52004,5.41715,5.79406,,,,,,
WAE,Lake Shetek,1998,6,3,458,5.18848,2.10057,4.00111,4.64032,5.18848,,,,,,
WAE,Lake Shetek,1998,68,4,498,5.96275,2.36033,4.08314,5.09065,5.67914,5.96275,,,,,
WAE,Lake Shetek,1998,107,4,516,5.48881,2.18129,3.85732,4.77369,5.28972,5.48881,,,,,
WAE,Lake Shetek,1998,67,4,545,6.61471,2.48709,4.30325,5.35305,6.31197,6.61471,,,,,
WAE,Lake Shetek,1998,64,5,508,6.54525,1.72603,4.47679,5.60089,6.07314,6.4034,6.54525,,,,
WAE,Lake Shetek,1998,179,5,543,7.24545,2.62681,4.59985,5.87798,6.76489,7.12266,7.24545,,,,
WAE,Lake Shetek,1998,140,6,596,7.23076,3.27502,4.84083,5.74267,6.28242,6.63159,6.947,7.23076,,,
WAE,Lake Shetek,1998,141,6,630,6.96416,2.21415,3.76205,5.0806,5.81322,6.30412,6.75255,6.96416,,,
YEP,Lake Shetek,1998,53,1,147,2.92526,1.407,2.92526,,,,,,,,
YEP,Lake Shetek,1998,55,1,147,2.88597,1.19175,2.88597,,,,,,,,
YEP,Lake Shetek,1998,54,1,150,2.62732,1.56052,2.62732,,,,,,,,
YEP,Lake Shetek,1998,58,1,153,2.67462,0.96799,2.67462,,,,,,,,
YEP,Lake Shetek,1998,56,1,156,2.69738,1.25553,2.69738,,,,,,,,
YEP,Lake Shetek,1998,91,2,145,3.24911,1.12838,2.21615,3.24911,,,,,,,
YEP,Lake Shetek,1998,92,2,157,2.84697,1.09647,2.18025,2.84697,,,,,,,
YEP,Lake Shetek,1998,88,2,158,3.0023,1.036,2.42091,3.0023,,,,,,,
YEP,Lake Shetek,1998,156,2,170,3.27261,1.21775,2.5698,3.27261,,,,,,,
YEP,Lake Shetek,1998,52,2,171,3.19342,0.94921,2.03212,3.19342,,,,,,,
YEP,Lake Shetek,1998,57,2,174,3.15274,1.32316,2.45345,3.15274,,,,,,,
YEP,Lake Shetek,1998,90,2,174,3.29565,1.16217,2.27543,3.29565,,,,,,,
YEP,Lake Shetek,1998,176,2,175,2.94488,0.73492,1.93817,2.94488,,,,,,,
YEP,Lake Shetek,1998,148,2,180,3.33591,0.94842,2.2289,3.33591,,,,,,,
YEP,Lake Shetek,1998,82,2,182,3.51238,1.25337,2.28224,3.51238,,,,,,,
YEP,Lake Shetek,1998,89,2,183,3.75287,1.26193,2.58275,3.75287,,,,,,,
YEP,Lake Shetek,1998,46,2,187,3.51383,1.44446,2.47686,3.51383,,,,,,,
YEP,Lake Shetek,1998,42,2,196,3.45019,1.22987,2.2225,3.45019,,,,,,,
YEP,Lake Shetek,1998,37,2,197,3.72959,1.51137,2.81943,3.72959,,,,,,,
YEP,Lake Shetek,1998,35,2,197,3.80391,1.2806,2.48078,3.80391,,,,,,,
YEP,Lake Shetek,1998,38,2,198,3.8106,1.26795,2.67759,3.8106,,,,,,,
YEP,Lake Shetek,1998,47,2,203,3.94558,1.30237,2.80908,3.94558,,,,,,,
YEP,Lake Shetek,1998,39,2,204,3.44207,1.01618,2.43853,3.44207,,,,,,,
YEP,Lake Shetek,1998,45,2,206,3.69644,1.0923,2.33735,3.69644,,,,,,,
YEP,Lake Shetek,1998,16,2,209,3.38243,0.85757,1.96011,3.38243,,,,,,,
YEP,Lake Shetek,1998,41,2,210,4.01159,1.1304,2.82802,4.01159,,,,,,,
YEP,Lake Shetek,1998,19,2,213,4.03089,1.38038,2.93223,4.03089,,,,,,,
YEP,Lake Shetek,1998,43,2,216,3.96948,1.27748,2.81371,3.96948,,,,,,,
YEP,Lake Shetek,1998,36,2,218,4.10358,1.11556,2.82702,4.10358,,,,,,,
YEP,Lake Shetek,1998,73,2,226,3.99206,1.41252,2.69259,3.99206,,,,,,,
YEP,Lake Shetek,1998,32,3,173,3.58789,1.09884,2.54234,3.26652,3.58789,,,,,,
YEP,Lake Shetek,1998,149,3,186,3.19194,1.20461,1.75067,2.80055,3.19194,,,,,,
YEP,Lake Shetek,1998,40,3,203,3.41024,0.91147,2.22988,3.0719,3.41024,,,,,,
YEP,Lake Shetek,1998,44,3,216,3.84603,0.95749,2.40038,3.00825,3.84603,,,,,,
YEP,Lake Shetek,1998,81,3,221,4.00294,0.98265,2.24233,3.18801,4.00294,,,,,,
YEP,Lake Shetek,1998,17,3,223,4.25773,1.0923,2.38458,3.35639,4.25773,,,,,,
YEP,Lake Shetek,1998,151,3,226,4.14504,1.16941,2.23062,3.24475,4.14504,,,,,,
YEP,Lake Shetek,1998,72,3,226,4.08146,1.04667,2.48502,3.40662,4.08146,,,,,,
YEP,Lake Shetek,1998,71,3,232,4.32441,1.13884,2.14847,3.5497,4.32441,,,,,,
YEP,Lake Shetek,1998,34,3,236,4.48583,1.05464,2.9933,3.73639,4.48583,,,,,,
YEP,Lake Shetek,1998,15,3,238,4.30682,0.90369,2.34189,3.48346,4.30682,,,,,,
YEP,Lake Shetek,1998,33,3,238,4.38165,1.10747,2.42575,3.6451,4.38165,,,,,,
YEP,Lake Shetek,1998,70,3,243,4.26523,1.08559,2.43711,3.24751,4.26523,,,,,,
YEP,Lake Shetek,1998,150,3,246,4.75712,1.14738,2.71597,3.75859,4.75712,,,,,,
YEP,Lake Shetek,1998,183,3,247,4.62503,0.97257,2.73124,3.88056,4.62503,,,,,,
YEP,Lake Shetek,1998,104,3,247,4.3794,1.1134,2.84491,3.65127,4.3794,,,,,,
YEP,Lake Shetek,1998,65,3,260,4.79649,1.69123,3.44002,4.07496,4.79649,,,,,,
YEP,Lake Shetek,1998,70,4,233,4.31803,1.39928,2.52531,3.40583,3.90107,4.31803,,,,,
YEP,Lake Shetek,1998,18,4,249,4.69707,1.37372,2.55694,3.33803,4.14032,4.69707,,,,,
WAE,Lake Yankton,1998,95,2,303,3.11195,0.74949,2.60188,3.11195,,,,,,,
WAE,Lake Yankton,1998,14,2,305,3.95606,0.94855,3.41426,3.95606,,,,,,,
WAE,Lake Yankton,1998,178,2,310,3.42345,0.81602,2.96199,3.42345,,,,,,,
WAE,Lake Yankton,1998,103,2,322,3.65553,1.08433,3.1369,3.65553,,,,,,,
WAE,Lake Yankton,1998,144,2,328,3.61103,0.95485,3.05012,3.61103,,,,,,,
WAE,Lake Yankton,1998,94,2,329,3.63491,0.972,3.21598,3.63491,,,,,,,
WAE,Lake Yankton,1998,146,2,330,3.69572,0.81493,3.13268,3.69572,,,,,,,
WAE,Lake Yankton,1998,96,2,336,3.88832,0.92745,3.51372,3.88832,,,,,,,
WAE,Lake Yankton,1998,147,2,336,4.41544,1.08162,3.79356,4.41544,,,,,,,
WAE,Lake Yankton,1998,145,2,346,3.36156,0.9043,2.9697,3.36156,,,,,,,
WAE,Lake Yankton,1998,81,2,347,4.38435,1.40168,3.96128,4.38435,,,,,,,
WAE,Lake Yankton,1998,98,2,351,4.45392,1.43526,3.96387,4.45392,,,,,,,
WAE,Lake Yankton,1998,119,2,353,4.33117,1.13032,3.84599,4.33117,,,,,,,
WAE,Lake Yankton,1998,10,2,354,4.67229,1.42746,4.28679,4.67229,,,,,,,
WAE,Lake Yankton,1998,182,2,354,3.98889,1.10563,3.49333,3.98889,,,,,,,
WAE,Lake Yankton,1998,106,2,357,4.24952,1.43366,3.82314,4.24952,,,,,,,
WAE,Lake Yankton,1998,155,2,362,4.0434,1.04719,3.55263,4.0434,,,,,,,
WAE,Lake Yankton,1998,97,2,365,4.5902,1.43184,4.14372,4.5902,,,,,,,
WAE,Lake Yankton,1998,118,2,369,4.09366,1.8587,3.57739,4.09366,,,,,,,
WAE,Lake Yankton,1998,124,2,375,4.84929,1.58023,4.34552,4.84929,,,,,,,
WAE,Lake Yankton,1998,120,2,377,4.25483,1.84816,3.85682,4.25483,,,,,,,
WAE,Lake Yankton,1998,8,2,380,4.25077,1.47034,3.93748,4.25077,,,,,,,
WAE,Lake Yankton,1998,168,2,380,4.47473,1.53679,3.92055,4.47473,,,,,,,
WAE,Lake Yankton,1998,175,2,383,4.87981,2.22714,4.42676,4.87981,,,,,,,
WAE,Lake Yankton,1998,15,2,383,4.3053,2.20163,3.85447,4.3053,,,,,,,
WAE,Lake Yankton,1998,77,3,368,4.7456,1.71257,2.77986,4.37558,4.7456,,,,,,
WAE,Lake Yankton,1998,105,3,382,4.22364,1.65497,2.72957,4.02718,4.22364,,,,,,
WAE,Lake Yankton,1998,9,3,386,4.58712,1.40476,2.26734,4.21278,4.58712,,,,,,
WAE,Lake Yankton,1998,153,3,394,4.81832,1.66625,2.70346,4.4979,4.81832,,,,,,
WAE,Lake Yankton,1998,123,3,409,4.48073,0.89493,2.97056,4.02658,4.48073,,,,,,
WAE,Lake Yankton,1998,177,3,424,5.1886,2.16533,3.19692,4.76275,5.1886,,,,,,
WAE,Lake Yankton,1998,163,3,426,4.53815,1.15378,2.43216,4.10214,4.53815,,,,,,
WAE,Lake Yankton,1998,160,3,432,5.31566,0.92899,3.45622,4.96242,5.31566,,,,,,
WAE,Lake Yankton,1998,3,3,435,5.64415,1.18752,3.78791,5.37341,5.64415,,,,,,
WAE,Lake Yankton,1998,176,3,440,4.83448,0.93423,3.3783,4.59105,4.83448,,,,,,
WAE,Lake Yankton,1998,154,3,446,5.32798,2.05458,3.09922,4.94915,5.32798,,,,,,
WAE,Lake Yankton,1998,159,3,474,4.64023,0.95608,3.39424,4.31841,4.64023,,,,,,
WAE,Lake Yankton,1998,157,3,494,5.28241,1.3179,4.31257,5.07112,5.28241,,,,,,
WAE,Lake Yankton,1998,7,4,443,5.30855,0.85652,2.53748,4.53997,5.13888,5.30855,,,,,
WAE,Lake Yankton,1998,104,4,456,5.18585,0.89965,2.69875,4.34552,5.03767,5.18585,,,,,
WAE,Lake Yankton,1998,162,4,498,5.88231,1.23847,3.71482,4.73925,5.62194,5.88231,,,,,
WAE,Lake Yankton,1998,166,4,504,6.2061,2.06605,4.43022,5.08427,5.87596,6.2061,,,,,
WAE,Lake Yankton,1998,158,4,508,5.72364,1.15572,3.47366,4.22502,5.50762,5.72364,,,,,
WAE,Lake Yankton,1998,167,4,510,6.10487,1.06257,3.6452,4.53655,5.76431,6.10487,,,,,
WAE,Lake Yankton,1998,165,4,521,4.65716,0.76158,2.6663,3.26489,4.32902,4.65716,,,,,
WAE,Lake Yankton,1998,6,5,513,5.37067,2.17627,3.46761,4.40003,4.90565,5.28838,5.37067,,,,
WAE,Lake Yankton,1998,1,6,552,6.36796,2.58881,4.50068,5.50577,5.91229,6.0988,6.23428,6.36796,,,
WAE,Lake Yankton,1998,161,7,562,5.77043,2.30298,4.03649,4.77106,5.20923,5.4591,5.58829,5.67307,5.77043,,
WAE,Lake Yankton,1998,156,7,572,5.80617,2.33526,3.99544,4.86903,5.32608,5.50169,5.65611,5.75121,5.80617,,
WAE,Lake Yankton,1998,2,7,611,8.24497,2.11109,4.54472,6.05,7.09579,7.67767,8.0268,8.16242,8.24497,,
WAE,Lake Yankton,1998,107,9,621,5.66319,2.32429,3.85448,4.3774,4.67595,4.87304,5.09109,5.27525,5.42151,5.55514,5.66319
YEP,Lake Yankton,1998,125,1,133,2.6311,1.7526,2.6311,,,,,,,,
YEP,Lake Yankton,1998,139,1,152,2.63471,1.82505,2.63471,,,,,,,,
YEP,Lake Yankton,1998,82,2,174,2.82575,1.02878,2.35799,2.82575,,,,,,,
YEP,Lake Yankton,1998,85,2,177,2.99871,0.81809,2.57994,2.99871,,,,,,,
YEP,Lake Yankton,1998,90,2,178,3.33888,1.37584,2.87908,3.33888,,,,,,,
YEP,Lake Yankton,1998,84,2,187,3.41855,1.44848,3.01869,3.41855,,,,,,,
YEP,Lake Yankton,1998,92,2,192,3.8828,1.4366,3.32837,3.8828,,,,,,,
YEP,Lake Yankton,1998,188,2,194,3.34455,1.54684,2.95496,3.34455,,,,,,,
YEP,Lake Yankton,1998,164,2,196,3.54572,1.44593,2.98857,3.54572,,,,,,,
YEP,Lake Yankton,1998,83,2,197,3.87804,1.32325,3.45276,3.87804,,,,,,,
YEP,Lake Yankton,1998,89,2,202,3.5013,1.30162,2.98297,3.5013,,,,,,,
YEP,Lake Yankton,1998,80,2,203,3.44191,0.95397,2.93237,3.44191,,,,,,,
YEP,Lake Yankton,1998,91,2,203,3.39757,1.20165,2.91683,3.39757,,,,,,,
YEP,Lake Yankton,1998,137,2,204,3.57082,1.27009,3.09486,3.57082,,,,,,,
YEP,Lake Yankton,1998,185,2,213,3.6939,1.13379,3.35957,3.6939,,,,,,,
YEP,Lake Yankton,1998,138,2,214,3.81889,1.02519,3.41297,3.81889,,,,,,,
YEP,Lake Yankton,1998,186,2,216,3.94574,1.42031,3.4425,3.94574,,,,,,,
YEP,Lake Yankton,1998,5,3,203,3.71612,1.10785,2.33265,3.45105,3.71612,,,,,,
YEP,Lake Yankton,1998,87,3,212,3.49186,0.98039,2.16836,3.33934,3.49186,,,,,,
YEP,Lake Yankton,1998,184,3,218,3.83553,1.12255,2.45961,3.53494,3.83553,,,,,,
YEP,Lake Yankton,1998,12,3,222,4.11921,1.09751,2.60752,3.81868,4.11921,,,,,,
YEP,Lake Yankton,1998,79,3,222,4.81978,1.33388,2.98537,4.49828,4.81978,,,,,,
YEP,Lake Yankton,1998,150,3,224,4.09204,1.05532,2.55349,3.78685,4.09204,,,,,,
YEP,Lake Yankton,1998,4,3,228,4.63787,1.35155,2.86658,4.3183,4.63787,,,,,,
YEP,Lake Yankton,1998,88,3,229,4.29304,1.04806,2.66651,4.03063,4.29304,,,,,,
YEP,Lake Yankton,1998,99,3,232,3.70952,0.94378,2.23812,3.5168,3.70952,,,,,,
YEP,Lake Yankton,1998,13,3,233,4.29897,1.25174,2.92766,4.1064,4.29897,,,,,,
YEP,Lake Yankton,1998,11,3,235,4.61614,1.13229,2.84561,4.38283,4.61614,,,,,,
YEP,Lake Yankton,1998,121,3,236,3.89897,0.89405,2.39822,3.67243,3.89897,,,,,,
YEP,Lake Yankton,1998,100,3,237,3.54976,0.98013,2.35518,3.27254,3.54976,,,,,,
YEP,Lake Yankton,1998,101,3,241,4.66334,1.10914,3.02051,4.44138,4.66334,,,,,,
YEP,Lake Yankton,1998,142,3,242,4.0894,1.42263,2.76308,3.9181,4.0894,,,,,,
YEP,Lake Yankton,1998,86,3,244,4.50057,1.04782,2.60093,4.28451,4.50057,,,,,,
YEP,Lake Yankton,1998,93,3,245,4.59591,1.21076,2.90646,4.33999,4.59591,,,,,,
YEP,Lake Yankton,1998,141,3,248,4.22625,1.4024,2.62962,4.02265,4.22625,,,,,,
YEP,Lake Yankton,1998,173,3,252,4.21643,0.91096,2.50152,3.97298,4.21643,,,,,,
YEP,Lake Yankton,1998,151,3,254,3.88862,0.86549,2.44325,3.69157,3.88862,,,,,,
YEP,Lake Yankton,1998,170,3,254,4.69311,1.13174,2.92809,4.34365,4.69311,,,,,,
YEP,Lake Yankton,1998,174,3,256,4.70387,1.66208,3.29305,4.46849,4.70387,,,,,,
YEP,Lake Yankton,1998,149,3,260,4.56867,1.53988,3.11615,4.32696,4.56867,,,,,,
YEP,Lake Yankton,1998,172,4,253,4.82068,1.13259,2.82243,4.34643,4.72545,4.82068,,,,,
YEP,Lake Yankton,1998,148,4,264,4.67233,1.45483,2.85247,3.99462,4.51751,4.67233,,,,,
YEP,Lake Yankton,1998,183,4,272,5.13958,1.74481,3.31731,4.35216,4.94901,5.13958,,,,,
YEP,Lake Yankton,1998,169,4,273,5.09093,1.41959,2.94691,4.34598,4.90877,5.09093,,,,,
YEP,Lake Yankton,1998,171,4,284,4.91126,1.39678,2.96275,4.07677,4.69769,4.91126,,,,,
YEP,Lake Yankton,1998,78,5,262,5.08948,1.15884,2.32834,3.60188,4.42495,4.88608,5.08948,,,,
YEP,Lake Yankton,1998,143,5,294,4.81557,1.34558,2.94013,3.61989,4.32224,4.66332,4.81557,,,,
WAE,Long Lake,1998,118,2,367,4.66953,1.88224,4.21483,4.66953,,,,,,,
WAE,Long Lake,1998,93,3,412,3.5332,0.77895,2.5967,3.30681,3.5332,,,,,,
WAE,Long Lake,1998,119,3,445,5.50967,0.80333,3.51238,4.99594,5.50967,,,,,,
WAE,Long Lake,1998,121,3,489,5.88047,1.08137,3.71499,5.3872,5.88047,,,,,,
WAE,Long Lake,1998,67,6,566,7.24833,2.58265,4.5144,5.70795,6.35978,6.80411,7.1066,7.24833,,,
WAE,Long Lake,1998,57,7,561,6.32305,1.61763,4.14824,4.90123,5.36679,5.77046,6.00773,6.22987,6.32305,,
WAE,Long Lake,1998,116,7,572,6.69468,1.75223,4.39015,5.06106,5.67466,6.05744,6.30729,6.57779,6.69468,,
WAE,Long Lake,1998,120,7,574,6.84349,1.50945,4.17901,4.89761,5.66071,6.01265,6.46961,6.65771,6.84349,,
YEP,Long Lake,1998,99,1,134,2.09448,1.044,2.09448,,,,,,,,
YEP,Long Lake,1998,114,1,135,1.83303,0.89763,1.83303,,,,,,,,
YEP,Long Lake,1998,100,1,138,2.15687,1.26769,2.15687,,,,,,,,
YEP,Long Lake,1998,65,1,139,2.10104,1.28216,2.10104,,,,,,,,
YEP,Long Lake,1998,61,1,143,2.3465,1.23005,2.3465,,,,,,,,
YEP,Long Lake,1998,62,1,145,1.9812,1.17052,1.9812,,,,,,,,
YEP,Long Lake,1998,13,1,147,2.45957,1.32928,2.45957,,,,,,,,
YEP,Long Lake,1998,23,1,148,2.44552,1.3568,2.44552,,,,,,,,
YEP,Long Lake,1998,12,1,153,2.44476,1.31657,2.44476,,,,,,,,
YEP,Long Lake,1998,17,1,154,2.48444,1.22297,2.48444,,,,,,,,
YEP,Long Lake,1998,22,1,158,2.3859,1.23848,2.3859,,,,,,,,
YEP,Long Lake,1998,63,2,145,2.25315,1.016,1.83233,2.25315,,,,,,,
YEP,Long Lake,1998,20,2,151,2.59711,1.36361,2.11853,2.59711,,,,,,,
YEP,Long Lake,1998,21,2,158,2.79824,1.18549,2.15904,2.79824,,,,,,,
YEP,Long Lake,1998,5,2,163,2.12707,0.82974,1.69841,2.12707,,,,,,,
YEP,Long Lake,1998,10,2,165,2.67416,1.17953,1.84196,2.67416,,,,,,,
YEP,Long Lake,1998,6,2,166,3.1348,1.116,2.25214,3.1348,,,,,,,
YEP,Long Lake,1998,11,2,167,3.03933,1.22026,2.09545,3.03933,,,,,,,
YEP,Long Lake,1998,3,2,168,2.98434,1.33779,2.35621,2.98434,,,,,,,
YEP,Long Lake,1998,7,2,172,3.16079,1.37146,2.52717,3.16079,,,,,,,
YEP,Long Lake,1998,2,2,172,3.09252,1.34708,2.428,3.09252,,,,,,,
YEP,Long Lake,1998,4,2,173,2.98358,1.4453,2.27869,2.98358,,,,,,,
YEP,Long Lake,1998,14,2,177,2.74939,0.96737,2.09363,2.74939,,,,,,,
YEP,Long Lake,1998,16,2,179,2.69458,1.02659,1.95792,2.69458,,,,,,,
YEP,Long Lake,1998,19,2,182,3.25124,1.62571,2.69664,3.25124,,,,,,,
YEP,Long Lake,1998,60,2,183,3.24082,1.15626,2.49192,3.24082,,,,,,,
YEP,Long Lake,1998,9,2,183,3.12176,1.20817,2.47372,3.12176,,,,,,,
YEP,Long Lake,1998,15,2,183,2.91234,1.0299,2.22925,2.91234,,,,,,,
YEP,Long Lake,1998,8,2,184,3.00008,1.36738,2.40997,3.00008,,,,,,,
YEP,Long Lake,1998,64,2,190,3.0547,1.38457,2.37076,3.0547,,,,,,,
YEP,Long Lake,1998,18,2,203,3.86333,1.57474,3.04255,3.86333,,,,,,,
